suite,sim_id,halo_mass,log_halo,truth_s,gen_s,rel_stars,ratio_stars,log_bin
Test,sim_SB35_672,11014350307328.0,13.041958884939904,304755048448.0,467434766336.0,0.5338048334768041,0.6519734311523951,"[13.0,13.2)"
Test,sim_SB35_672,10939821719552.0,13.039010244589214,553760784384.0,910888009728.0,0.6449124521182302,0.6079350902306403,"[13.0,13.2)"
Test,sim_SB35_672,10932081131520.0,13.038702846112528,989150117888.0,1630551408640.0,0.6484367530800061,0.606635345961293,"[13.0,13.2)"
Test,sim_SB35_672,10725472862208.0,13.030416448355187,406518431744.0,827388854272.0,1.0353046495885283,0.49132693732221716,"[13.0,13.2)"
Test,sim_SB35_672,10653564665856.0,13.027494946336619,596146257920.0,946147557376.0,0.5871064269986049,0.6300774686491009,"[13.0,13.2)"
Test,sim_SB35_672,10638833221632.0,13.026894000779281,262576144384.0,404507131904.0,0.5405326818739308,0.6491261183654881,"[13.0,13.2)"
Test,sim_SB35_672,10584902860800.0,13.024686876789808,502831087616.0,702100865024.0,0.3962956593490845,0.7161806980522829,"[13.0,13.2)"
Test,sim_SB35_672,10127366160384.0,13.005496512414425,370102108160.0,458935107584.0,0.24002294897924853,0.8064366879848244,"[13.0,13.2)"
Test,sim_SB35_672,10043098398720.0,13.00186771777684,456739028992.0,681818456064.0,0.49279657043703695,0.6698836397428459,"[13.0,13.2)"
Test,sim_SB35_672,10018754658304.0,13.000813741627129,1458986156032.0,2441073917952.0,0.6731302815038225,0.5976820879131972,"[13.0,13.2)"
Test,sim_SB35_686,104906279092224.0,14.020801483365075,9936241164288.0,13435532214272.0,0.3521745287907118,0.7395495024553734,"[13.8,14.2)"
Test,sim_SB35_686,91500964741120.0,13.961425673077771,9166704869376.0,8864408797184.0,-0.03297761589357005,1.0341022260038404,"[13.8,14.2)"
Test,sim_SB35_686,89496666243072.0,13.951806858118108,11284079706112.0,13127320076288.0,0.16334875489913567,0.8595874588671406,"[13.8,14.2)"
Test,sim_SB35_686,67355916894208.0,13.828375752421803,10031288287232.0,10767222964224.0,0.07336392454483744,0.93165046554369,"[13.8,14.2)"
Test,sim_SB35_686,58138560561152.0,13.764464274973324,10267595374592.0,10491441184768.0,0.021801191224376126,0.9786639598665443,"[13.5,13.8)"
Test,sim_SB35_686,52059139211264.0,13.716496982849499,7409038262272.0,8775293992960.0,0.1844039242778906,0.8443065575029074,"[13.5,13.8)"
Test,sim_SB35_686,50994557747200.0,13.70752382969643,10144365674496.0,7434936516608.0,-0.26708709492795485,1.3644186001905647,"[13.5,13.8)"
Test,sim_SB35_686,49629693476864.0,13.695741592914075,8253093707776.0,9127093862400.0,0.1058997008358846,0.9042411343851153,"[13.5,13.8)"
Test,sim_SB35_686,32718861631488.0,13.514798185104313,7285806989312.0,7815261323264.0,0.0726692780537131,0.9322537901098774,"[13.5,13.8)"
Test,sim_SB35_686,31476252934144.0,13.49798302651794,4623836381184.0,5064414461952.0,0.0952840984081672,0.9130051294028202,"[13.2,13.5)"
Test,sim_SB35_686,27793326866432.0,13.443940535019768,8621413892096.0,7861432221696.0,-0.08815046811483454,1.0966721646855393,"[13.2,13.5)"
Test,sim_SB35_686,24448816119808.0,13.388257834212899,4168157757440.0,4727786962944.0,0.13426296173773258,0.8816297752224609,"[13.2,13.5)"
Test,sim_SB35_686,23573875916800.0,13.372430993253698,5380738908160.0,6650930921472.0,0.236062748070851,0.8090204170951037,"[13.2,13.5)"
Test,sim_SB35_686,22567473643520.0,13.353482943920946,11823505997824.0,13151481364480.0,0.11231654696165425,0.8990246551051926,"[13.2,13.5)"
Test,sim_SB35_686,21930442752000.0,13.34104739970349,3229876748288.0,4023103258624.0,0.24559033429261679,0.8028321772165244,"[13.2,13.5)"
Test,sim_SB35_686,19212961579008.0,13.283594314277906,3722133372928.0,4418842918912.0,0.18718016690410438,0.8423321311101182,"[13.2,13.5)"
Test,sim_SB35_686,17308878635008.0,13.238268932785664,2519022960640.0,3498070507520.0,0.388661620865598,0.7201178350249698,"[13.2,13.5)"
Test,sim_SB35_686,17270701031424.0,13.237309966281991,4129969668096.0,6188746932224.0,0.4984969453969714,0.6673353609907339,"[13.2,13.5)"
Test,sim_SB35_686,17257795158016.0,13.236985309810681,4896355516416.0,5411003432960.0,0.10510836372451737,0.9048886361059892,"[13.2,13.5)"
Test,sim_SB35_686,16285337387008.0,13.211796760370836,10289855594496.0,11573736243200.0,0.12477149333278713,0.889069474046609,"[13.2,13.5)"
Test,sim_SB35_686,15959205085184.0,13.2030112557042,8749948338176.0,7779889709056.0,-0.11086449789510607,1.124687966718966,"[13.2,13.5)"
Test,sim_SB35_686,15718684819456.0,13.196416205854318,10113188364288.0,10260439891968.0,0.014560346586639194,0.9856486145593748,"[13.0,13.2)"
Test,sim_SB35_686,14614056140800.0,13.1647707713815,2944455147520.0,3770925711360.0,0.2806870957216326,0.7808308550470144,"[13.0,13.2)"
Test,sim_SB35_686,13842323079168.0,13.141208981435762,11019018567680.0,10285773488128.0,-0.06654359233976508,1.071287305752778,"[13.0,13.2)"
Test,sim_SB35_686,13371116093440.0,13.12616765954262,2239221727232.0,2419912867840.0,0.08069372425720442,0.9253315509788236,"[13.0,13.2)"
Test,sim_SB35_686,13282393980928.0,13.123276358089646,2335286231040.0,3222742237184.0,0.38002022807661523,0.7246270595567549,"[13.0,13.2)"
Test,sim_SB35_686,12473146015744.0,13.095976006402138,5943512268800.0,5470515363840.0,-0.07958205242428118,1.0864629515687865,"[13.0,13.2)"
Test,sim_SB35_686,11806276845568.0,13.072112962782588,2977827913728.0,3820246532096.0,0.28289701177304094,0.7794857972409958,"[13.0,13.2)"
Test,sim_SB35_686,11806028333056.0,13.072103821141242,13257265905664.0,11344491315200.0,-0.14428122691925424,1.1686082290795317,"[13.0,13.2)"
Test,sim_SB35_686,10783688753152.0,13.03276734444168,3139480584192.0,3544208375808.0,0.1289155262351029,0.8858058701123263,"[13.0,13.2)"
Test,sim_SB35_702,158701860159488.0,14.20058201719131,2366754521088.0,2125012140032.0,-0.10214087642045391,1.1137604705883515,"[14.2,16.0)"
Test,sim_SB35_702,110395247296512.0,14.042950376678242,1746289819648.0,2255867871232.0,0.29180611708926746,0.7741099742221589,"[13.8,14.2)"
Test,sim_SB35_702,86276355129344.0,13.935891789413242,2194223398912.0,2630945603584.0,0.199032698716342,0.8340056122494224,"[13.8,14.2)"
Test,sim_SB35_702,75157657878528.0,13.87597323781646,1353569402880.0,1755530788864.0,0.2969640013498707,0.771031423354239,"[13.8,14.2)"
Test,sim_SB35_702,59804395503616.0,13.776733104938447,1138983305216.0,1262984101888.0,0.1088697227642719,0.9018191943298141,"[13.5,13.8)"
Test,sim_SB35_702,54170635730944.0,13.733763932371787,2154046685184.0,2205939662848.0,0.024090925243603654,0.9764757946293948,"[13.5,13.8)"
Test,sim_SB35_702,39968705609728.0,13.6017200838204,857552912384.0,700105883648.0,-0.1836003661841655,1.2248903093280692,"[13.5,13.8)"
Test,sim_SB35_702,37581207109632.0,13.574970725541856,1217450868736.0,1258131816448.0,0.03341485784493002,0.9676655918082957,"[13.5,13.8)"
Test,sim_SB35_702,32130878930944.0,13.506922605714545,593019207680.0,613868240896.0,0.03515743326015568,0.966036631597737,"[13.5,13.8)"
Test,sim_SB35_702,31611280162816.0,13.499842083830382,760054677504.0,1012447313920.0,0.33207168363840733,0.7507103501131486,"[13.2,13.5)"
Test,sim_SB35_702,31365774966784.0,13.49645602229389,1256491319296.0,1553300979712.0,0.2362210194832859,0.8089168394968553,"[13.2,13.5)"
Test,sim_SB35_702,25904659038208.0,13.4133778803985,530506645504.0,554414112768.0,0.045065349259267175,0.9568779605110732,"[13.2,13.5)"
Test,sim_SB35_702,25886025842688.0,13.413065380405023,424632549376.0,466119262208.0,0.09770026554244361,0.9109954979429984,"[13.2,13.5)"
Test,sim_SB35_702,24396854984704.0,13.387333844747667,426553442304.0,560276570112.0,0.3134967733133355,0.761326575228251,"[13.2,13.5)"
Test,sim_SB35_702,22489140822016.0,13.351972863911177,1220495933440.0,1574740688896.0,0.2902465676043277,0.7750456580223697,"[13.2,13.5)"
Test,sim_SB35_702,19786310352896.0,13.296364816805129,1665318518784.0,2256470278144.0,0.3549781934759565,0.7380192572949659,"[13.2,13.5)"
Test,sim_SB35_702,14558837080064.0,13.163126686111527,1022022123520.0,1140530610176.0,0.11595491323400975,0.896093550143549,"[13.0,13.2)"
Test,sim_SB35_702,13364203880448.0,13.125943092488253,1406115774464.0,1497722257408.0,0.06514860625820065,0.938836134342734,"[13.0,13.2)"
Test,sim_SB35_702,13274033684480.0,13.123002915382656,1782034464768.0,1903306080256.0,0.06805234011216957,0.9362837030018374,"[13.0,13.2)"
Test,sim_SB35_702,13012395098112.0,13.114357241385472,370044239872.0,528051175424.0,0.4269947171901806,0.700773442223421,"[13.0,13.2)"
Test,sim_SB35_702,12649845751808.0,13.102085229895469,650807148544.0,745126494208.0,0.14492672041942578,0.8734183438689123,"[13.0,13.2)"
Test,sim_SB35_702,12307451084800.0,13.090168118371777,661412511744.0,845367279616.0,0.27812411257076397,0.7823966312540985,"[13.0,13.2)"
Test,sim_SB35_702,11911414415360.0,13.075963334640944,271544860672.0,321772716032.0,0.184970745665006,0.8439026901367085,"[13.0,13.2)"
Test,sim_SB35_702,11852918554624.0,13.07382530022842,209433231360.0,345627885568.0,0.6503010688589893,0.6059500407955232,"[13.0,13.2)"
Test,sim_SB35_702,11211079942144.0,13.049647449376742,2199386324992.0,2255024816128.0,0.025297279747432448,0.9753268829956673,"[13.0,13.2)"
Test,sim_SB35_702,11006956797952.0,13.041667261883271,384858750976.0,406983147520.0,0.057487055933878685,0.9456380523891035,"[13.0,13.2)"
Test,sim_SB35_702,10578509692928.0,13.024424488329904,2151738638336.0,2206021189632.0,0.025227297743734445,0.9753934587976214,"[13.0,13.2)"
Test,sim_SB35_702,10213166940160.0,13.00916043076189,290494283776.0,391754416128.0,0.3485787432226434,0.7415214017168482,"[13.0,13.2)"
Test,sim_SB35_715,408848305225728.0,14.61156220183708,12807837843456.0,18588310175744.0,0.4513230416359041,0.6890264753688599,"[14.2,16.0)"
Test,sim_SB35_715,211907747250176.0,14.326146834608373,8068892983296.0,13399345856512.0,0.6606176193253469,0.6021855894834275,"[14.2,16.0)"
Test,sim_SB35_715,149188373381120.0,14.173734978812435,9852425338880.0,13192241610752.0,0.33898417465720804,0.7468348162188018,"[13.8,14.2)"
Test,sim_SB35_715,127487111593984.0,14.105466281659867,4620963807232.0,4018377064448.0,-0.13040282675248976,1.1499577399331928,"[13.8,14.2)"
Test,sim_SB35_715,118406686703616.0,14.07337622870855,5412935958528.0,7335813578752.0,0.3552374598473745,0.7378780690674083,"[13.8,14.2)"
Test,sim_SB35_715,80890088652800.0,13.9078953113886,5607690600448.0,7018193616896.0,0.25153010694550704,0.7990219287977074,"[13.8,14.2)"
Test,sim_SB35_715,73382032834560.0,13.86558973844478,6857031680000.0,10290596937728.0,0.500736385357928,0.6663395448771627,"[13.8,14.2)"
Test,sim_SB35_715,70401837236224.0,13.847583992823118,7083520950272.0,10052654071808.0,0.4191606324566582,0.7046418686720021,"[13.8,14.2)"
Test,sim_SB35_715,58647128309760.0,13.768246751494031,2882391506944.0,3884921126912.0,0.347811745057115,0.7419433787154184,"[13.5,13.8)"
Test,sim_SB35_715,53962187210752.0,13.73208954430434,9186188460032.0,11925182218240.0,0.2981643333494661,0.7703184984445262,"[13.5,13.8)"
Test,sim_SB35_715,51414415966208.0,13.711084906870209,4868703518720.0,6445706248192.0,0.32390609192128417,0.7553405835218842,"[13.5,13.8)"
Test,sim_SB35_715,48570845626368.0,13.686375664676833,5485166067712.0,9033245261824.0,0.646849913076924,0.6072198759944254,"[13.5,13.8)"
Test,sim_SB35_715,45924231413760.0,13.662041896702265,2202853965824.0,3809221804032.0,0.729221211723457,0.5782950111994829,"[13.5,13.8)"
Test,sim_SB35_715,41547122868224.0,13.618540954336313,1799015366656.0,2695422541824.0,0.4982765527090726,0.6674335243329238,"[13.5,13.8)"
Test,sim_SB35_715,34818075131904.0,13.541804758088048,3432272363520.0,5323551145984.0,0.5510281767162502,0.6447336128458633,"[13.5,13.8)"
Test,sim_SB35_715,33430387556352.0,13.524141411369998,1685530869760.0,2582618570752.0,0.5322285797825435,0.6526441375619829,"[13.5,13.8)"
Test,sim_SB35_715,33080196726784.0,13.519568083622428,9117317988352.0,13674997612544.0,0.49989258135065034,0.6667144117077384,"[13.5,13.8)"
Test,sim_SB35_715,31511757717504.0,13.49847262868089,8191041601536.0,12787021512704.0,0.5610983480179313,0.640574632129784,"[13.2,13.5)"
Test,sim_SB35_715,30634074439680.0,13.4862047633423,3222314942464.0,4800275021824.0,0.4896976575956244,0.6712771513744624,"[13.2,13.5)"
Test,sim_SB35_715,28612671569920.0,13.456558409846728,2072662638592.0,3382172975104.0,0.6318010042394433,0.6128198214132636,"[13.2,13.5)"
Test,sim_SB35_715,27580310749184.0,13.440599155092027,3102903631872.0,5086733402112.0,0.6393462400387677,0.6099992640824623,"[13.2,13.5)"
Test,sim_SB35_715,26862036189184.0,13.4291389298595,3369751281664.0,5837870333952.0,0.7324335970188371,0.5772227008993562,"[13.2,13.5)"
Test,sim_SB35_715,25651570540544.0,13.409113960333256,2051411279872.0,3616375570432.0,0.7628720315204894,0.5672561491247285,"[13.2,13.5)"
Test,sim_SB35_715,25403185954816.0,13.404888187321804,3755383717888.0,6999636967424.0,0.8638939435356938,0.5365112127050858,"[13.2,13.5)"
Test,sim_SB35_715,23217399922688.0,13.365813582221879,1924958126080.0,3581642801152.0,0.8606341367257093,0.5374511733724134,"[13.2,13.5)"
Test,sim_SB35_715,21675915608064.0,13.335977451483025,5445755338752.0,7467158208512.0,0.37118870460002035,0.7292942223380573,"[13.2,13.5)"
Test,sim_SB35_715,21570256896000.0,13.33385531746466,4716548849664.0,6824153055232.0,0.44685304292314126,0.6911551970611028,"[13.2,13.5)"
Test,sim_SB35_715,21211400634368.0,13.326569346861374,2526207016960.0,4133547147264.0,0.6362661965202873,0.6111475028492416,"[13.2,13.5)"
Test,sim_SB35_715,20086217768960.0,13.302898166877116,3500920537088.0,5519876030464.0,0.5766927503745427,0.6342389788767979,"[13.2,13.5)"
Test,sim_SB35_715,19827483738112.0,13.297267602354957,4470159179776.0,6476594675712.0,0.4488510174343596,0.6902020897709762,"[13.2,13.5)"
Test,sim_SB35_715,19737228607488.0,13.295286171384648,4078112342016.0,6461981720576.0,0.5845521600764786,0.6310931411382096,"[13.2,13.5)"
Test,sim_SB35_715,17525849980928.0,13.243679089866951,2687999934464.0,3754888790016.0,0.39690806605794904,0.7158667232998254,"[13.2,13.5)"
Test,sim_SB35_715,16782064615424.0,13.224845388907958,1173424308224.0,1740601819136.0,0.4833524471386092,0.674148616486259,"[13.2,13.5)"
Test,sim_SB35_715,16153323765760.0,13.208261897850363,1505250770944.0,2848397721600.0,0.8923077646481865,0.5284552643506791,"[13.2,13.5)"
Test,sim_SB35_715,15659526258688.0,13.194778619385414,1913869697024.0,3678174445568.0,0.9218520734653105,0.5203314104174991,"[13.0,13.2)"
Test,sim_SB35_715,15153935417344.0,13.180525432052193,857315606528.0,1324950487040.0,0.5454640939126856,0.6470548257567589,"[13.0,13.2)"
Test,sim_SB35_715,15143024984064.0,13.180212638880155,2895999139840.0,4374785163264.0,0.5106306846160531,0.6619751671826812,"[13.0,13.2)"
Test,sim_SB35_715,14996690960384.0,13.175995441976834,1066508484608.0,2089708683264.0,0.9593924599972422,0.5103622783163142,"[13.0,13.2)"
Test,sim_SB35_715,14682520813568.0,13.16680062516024,9780623048704.0,14340716494848.0,0.46623752121274564,0.6820177396448606,"[13.0,13.2)"
Test,sim_SB35_715,14085230952448.0,13.148763972411706,3329702232064.0,5334826483712.0,0.6021932629108018,0.6241444294823955,"[13.0,13.2)"
Test,sim_SB35_715,14056428666880.0,13.147874992996476,3179264081920.0,5002104406016.0,0.5733529134815257,0.6355853104737915,"[13.0,13.2)"
Test,sim_SB35_715,13842622971904.0,13.141218390286346,1820470804480.0,3056043032576.0,0.6787102682753153,0.595695409087708,"[13.0,13.2)"
Test,sim_SB35_715,13598090854400.0,13.133477938546635,3733212102656.0,6654900305920.0,0.7826204680911004,0.560971905068968,"[13.0,13.2)"
Test,sim_SB35_715,12967586299904.0,13.112859146925686,1534840668160.0,2342686031872.0,0.526338258081513,0.6551627692651308,"[13.0,13.2)"
Test,sim_SB35_715,12840907833344.0,13.108595728800935,1268417298432.0,2124597952512.0,0.6749991939863945,0.5970152126581397,"[13.0,13.2)"
Test,sim_SB35_715,12787236470784.0,13.106776696537331,11984051372032.0,14111468421120.0,0.1775206883752934,0.8492419792468946,"[13.0,13.2)"
Test,sim_SB35_715,12487989657600.0,13.096492530377143,2361305333760.0,3565278461952.0,0.5098760888643172,0.6623060046948419,"[13.0,13.2)"
Test,sim_SB35_715,12239124824064.0,13.087750364078447,5470184538112.0,7705484853248.0,0.4086334381522529,0.7099078957771514,"[13.0,13.2)"
Test,sim_SB35_715,11981355483136.0,13.078505953741574,5508425580544.0,7988821622784.0,0.4502912866792405,0.6895166572294033,"[13.0,13.2)"
Test,sim_SB35_715,11780787011584.0,13.0711743043196,2652460548096.0,4486727204864.0,0.6915340015461043,0.5911793668267827,"[13.0,13.2)"
Test,sim_SB35_715,11646808358912.0,13.066206929480709,2529614626816.0,4147716816896.0,0.6396635174887049,0.6098812282727323,"[13.0,13.2)"
Test,sim_SB35_715,11329429569536.0,13.054208043928766,15201994801152.0,21929803120640.0,0.4425608880604386,0.6932116406847315,"[13.0,13.2)"
Test,sim_SB35_715,11078559858688.0,13.044483308580576,2103388667904.0,2942955683840.0,0.3991497286008571,0.7147197898540817,"[13.0,13.2)"
Test,sim_SB35_715,10733823721472.0,13.030754458715073,1340505849856.0,2656687095808.0,0.9818541605718372,0.5045779956439699,"[13.0,13.2)"
Test,sim_SB35_715,10585161859072.0,13.02469750325901,4986720223232.0,6926151712768.0,0.3889192500715456,0.7199842611069638,"[13.0,13.2)"
Test,sim_SB35_715,10530528952320.0,13.022450186504022,1350476234752.0,2278508462080.0,0.6871888623041359,0.5927018737157466,"[13.0,13.2)"
Test,sim_SB35_715,10316241960960.0,13.013521519688993,2159823028224.0,3927720067072.0,0.8185379152576789,0.549892301727624,"[13.0,13.2)"
Test,sim_SB35_715,10201596952576.0,13.008668161311427,1901770309632.0,2732786974720.0,0.43697004884296725,0.6959087287902689,"[13.0,13.2)"
Test,sim_SB35_725,153359826812928.0,14.185711609427699,7875349970944.0,9081436766208.0,0.1531470727921732,0.867192072541666,"[13.8,14.2)"
Test,sim_SB35_725,71511868178432.0,13.854378123712614,3459670605824.0,3404889849856.0,-0.015834095845940428,1.0160888482105572,"[13.8,14.2)"
Test,sim_SB35_725,65088253853696.0,13.813502620721842,4580580524032.0,4049232461824.0,-0.11600015749538388,1.1312219209979986,"[13.8,14.2)"
Test,sim_SB35_725,49027236233216.0,13.69043741185735,2410527850496.0,2782319607808.0,0.15423665701912492,0.8663734546280578,"[13.5,13.8)"
Test,sim_SB35_725,45998910996480.0,13.662747550076837,1986718597120.0,2244708401152.0,0.1298572452112689,0.8850675642771249,"[13.5,13.8)"
Test,sim_SB35_725,41513740402688.0,13.618191865227812,7551299616768.0,6242889629696.0,-0.17326951034582402,1.2095840331451948,"[13.5,13.8)"
Test,sim_SB35_725,34615991468032.0,13.539276775148055,2156247646208.0,2432069009408.0,0.12791729358409382,0.8865898286055877,"[13.5,13.8)"
Test,sim_SB35_725,32535153213440.0,13.512352856239534,2320938827776.0,2226411798528.0,-0.04072792790432091,1.0424571183599085,"[13.5,13.8)"
Test,sim_SB35_725,22725791842304.0,13.356519024424342,2422896590848.0,2074756513792.0,-0.143687550831112,1.1677980402720654,"[13.2,13.5)"
Test,sim_SB35_725,21802531160064.0,13.338506915853984,1533006315520.0,1316723097600.0,-0.1410843619692696,1.1642586951760936,"[13.2,13.5)"
Test,sim_SB35_725,21575334100992.0,13.333957529629137,2757235834880.0,2452595146752.0,-0.1104877153684819,1.1242115677067368,"[13.2,13.5)"
Test,sim_SB35_725,20634857897984.0,13.314601482453371,1164434604032.0,968344731648.0,-0.16839921426674745,1.2025000663248095,"[13.2,13.5)"
Test,sim_SB35_725,20334078066688.0,13.308224486569637,1574341443584.0,1294176485376.0,-0.17795692246416533,1.216481261538764,"[13.2,13.5)"
Test,sim_SB35_725,18274047754240.0,13.261834755487419,1805564248064.0,1714534875136.0,-0.05041602536470548,1.0530927508376167,"[13.2,13.5)"
Test,sim_SB35_725,16882428018688.0,13.227434906702408,1334901735424.0,1047714725888.0,-0.21513719093696573,1.274108020475318,"[13.2,13.5)"
Test,sim_SB35_725,14778315571200.0,13.169624936100641,2200153096192.0,1686151888896.0,-0.2336206549378893,1.3048368362784564,"[13.0,13.2)"
Test,sim_SB35_725,14577926406144.0,13.163695753445989,1415562657792.0,1202024087552.0,-0.15085066638666372,1.1776491606544135,"[13.0,13.2)"
Test,sim_SB35_725,14177876836352.0,13.151611199303005,3649512669184.0,3278549286912.0,-0.1016473748411303,1.1131486367317671,"[13.0,13.2)"
Test,sim_SB35_725,14154714841088.0,13.15090112455316,4608819724288.0,4813328220160.0,0.04437329036635161,0.9575120402104633,"[13.0,13.2)"
Test,sim_SB35_725,14099696058368.0,13.149209750840038,7484460761088.0,7394273787904.0,-0.01204989591940752,1.0121968668960477,"[13.0,13.2)"
Test,sim_SB35_725,14056511504384.0,13.147877552378075,1008082354176.0,843791204352.0,-0.16297393674576371,1.194705928405795,"[13.0,13.2)"
Test,sim_SB35_725,13891736174592.0,13.142756526797745,1647797600256.0,1717636694016.0,0.04238329619435656,0.9593400082780548,"[13.0,13.2)"
Test,sim_SB35_725,13891230760960.0,13.142740725868206,2444932153344.0,2400516046848.0,-0.018166600833994878,1.0185027325913196,"[13.0,13.2)"
Test,sim_SB35_725,13148786524160.0,13.118885674485194,1213399171072.0,1066976018432.0,-0.12067187462361603,1.1372319059758997,"[13.0,13.2)"
Test,sim_SB35_725,13020353789952.0,13.114622785072143,1939424149504.0,1440965066752.0,-0.25701396101491203,1.345920310112409,"[13.0,13.2)"
Test,sim_SB35_725,12895903547392.0,13.11045177624513,1160049459200.0,1010572394496.0,-0.12885404455693056,1.1479132672910073,"[13.0,13.2)"
Test,sim_SB35_725,11987562004480.0,13.078730866529826,1763876667392.0,1549572767744.0,-0.1214959660217409,1.13829870020238,"[13.0,13.2)"
Test,sim_SB35_725,11155832569856.0,13.047501987618636,1831450968064.0,1602401861632.0,-0.12506428532679992,1.1429411135348533,"[13.0,13.2)"
Test,sim_SB35_725,11132109586432.0,13.046577472953818,5686808805376.0,5321090138112.0,-0.0643099987673701,1.0687300266997097,"[13.0,13.2)"
Test,sim_SB35_725,11090550325248.0,13.044953096851465,1251286188032.0,998195462144.0,-0.20226446060757408,1.2535482633274975,"[13.0,13.2)"
Test,sim_SB35_725,10737612226560.0,13.030907715989104,876943245312.0,782020771840.0,-0.10824243641699796,1.1213810129987454,"[13.0,13.2)"
Test,sim_SB35_725,10511143927808.0,13.021649982869372,916558577664.0,957755817984.0,0.044947744011078844,0.9569856538102615,"[13.0,13.2)"
Test,sim_SB35_725,10457583714304.0,13.019431349849825,1982873862144.0,1871905685504.0,-0.05596330596642929,1.059280858805727,"[13.0,13.2)"
Test,sim_SB35_725,10149905301504.0,13.006461990305773,408327815168.0,320533397504.0,-0.21500964274960888,1.2739009986093708,"[13.0,13.2)"
Test,sim_SB35_734,178158867316736.0,14.250807442914313,2913994539008.0,3595421089792.0,0.23384620034874035,0.8104737849152959,"[14.2,16.0)"
Test,sim_SB35_734,119826836094976.0,14.078554092366993,2603526914048.0,3373688946688.0,0.29581489190082594,0.7717151625978799,"[13.8,14.2)"
Test,sim_SB35_734,76945438015488.0,13.886182876234665,1318851575808.0,1621617278976.0,0.22956768503878786,0.8132939830542587,"[13.8,14.2)"
Test,sim_SB35_734,64530952486912.0,13.809768075408645,1819764195328.0,2214643630080.0,0.21699483689469212,0.8216961729694923,"[13.8,14.2)"
Test,sim_SB35_734,39970882453504.0,13.601743736462677,971315871744.0,1404184166400.0,0.4456514170604295,0.6917296854544563,"[13.5,13.8)"
Test,sim_SB35_734,37293276528640.0,13.57163054146793,885457354752.0,1237977006080.0,0.39812154638066577,0.7152453966457438,"[13.5,13.8)"
Test,sim_SB35_734,32897994063872.0,13.517169417902851,730297466880.0,957757128704.0,0.3114616606788469,0.7625079939297453,"[13.5,13.8)"
Test,sim_SB35_734,29153929723904.0,13.464697102572893,885606580224.0,1014349299712.0,0.1453723610041793,0.8730785149410036,"[13.2,13.5)"
Test,sim_SB35_734,27181172391936.0,13.434268185007497,722283069440.0,790024290304.0,0.09378763497325374,0.9142542556027824,"[13.2,13.5)"
Test,sim_SB35_734,26237409951744.0,13.418920961070103,1616720035840.0,2060878872576.0,0.2747283554912018,0.7844808626812586,"[13.2,13.5)"
Test,sim_SB35_734,26055668662272.0,13.415902222872527,890198097920.0,1037359054848.0,0.1653125942100418,0.858138841859762,"[13.2,13.5)"
Test,sim_SB35_734,23264290144256.0,13.366689805584702,1896417984512.0,2204343730176.0,0.16237229776284667,0.8603095599616787,"[13.2,13.5)"
Test,sim_SB35_734,21153007534080.0,13.32537212407967,751053963264.0,1057049935872.0,0.4074220862615175,0.710518905281828,"[13.2,13.5)"
Test,sim_SB35_734,20172314247168.0,13.304755725040733,1082483277824.0,1127193903104.0,0.04130375609115826,0.9603345749503448,"[13.2,13.5)"
Test,sim_SB35_734,17685849047040.0,13.247625913887452,690129272832.0,800248365056.0,0.1595629928464237,0.8623938554172565,"[13.2,13.5)"
Test,sim_SB35_734,17612366938112.0,13.245817725023757,679795621888.0,933318819840.0,0.37294032175124736,0.7283637782044706,"[13.2,13.5)"
Test,sim_SB35_734,15262697914368.0,13.183631308570343,1720673632256.0,1950535385088.0,0.13358823458613994,0.8821545332685008,"[13.0,13.2)"
Test,sim_SB35_734,15216795451392.0,13.182323202742696,579397222400.0,838714523648.0,0.44756393579839154,0.6908157735005042,"[13.0,13.2)"
Test,sim_SB35_734,15121777688576.0,13.179602849032747,1045128871936.0,1098588356608.0,0.051151093523013565,0.9513380199685882,"[13.0,13.2)"
Test,sim_SB35_734,14364599910400.0,13.157293534322028,1555582550016.0,1940791754752.0,0.24763019148809423,0.8015195582973696,"[13.0,13.2)"
Test,sim_SB35_734,14131872661504.0,13.150199715469904,874665476096.0,1024090112000.0,0.17083632541545485,0.8540903440497236,"[13.0,13.2)"
Test,sim_SB35_734,13512402272256.0,13.130732565960558,922749501440.0,1345514897408.0,0.45815835750466616,0.6857965699358548,"[13.0,13.2)"
Test,sim_SB35_734,12797817651200.0,13.107135917862935,1114766311424.0,1458360025088.0,0.30822039573934934,0.7643971942776839,"[13.0,13.2)"
Test,sim_SB35_734,12794652000256.0,13.107028478075971,973934690304.0,1081615777792.0,0.11056294488739164,0.9004442338037828,"[13.0,13.2)"
Test,sim_SB35_734,12551948599296.0,13.098711152130202,510696816640.0,623149973504.0,0.2201955312818611,0.8195407820822476,"[13.0,13.2)"
Test,sim_SB35_734,11960155373568.0,13.077736821579224,448584613888.0,516426563584.0,0.15123556982482325,0.8686319518012844,"[13.0,13.2)"
Test,sim_SB35_734,11871706939392.0,13.07451316723281,1072648159232.0,1340007514112.0,0.24925167920059202,0.8004792121951835,"[13.0,13.2)"
Test,sim_SB35_734,11650108227584.0,13.066329959904888,1011975389184.0,1151234211840.0,0.13761087882610512,0.8790351943820148,"[13.0,13.2)"
Test,sim_SB35_734,11498010181632.0,13.06062268888333,2815019712512.0,3758111588352.0,0.33502141091524584,0.7490516570175707,"[13.0,13.2)"
